,created_at,favorite_count,followers_count,geo,id,id_str,in_reply_to_screen_name,language,name_at_tweet_time,retweet_count,screen_name,search_term,search_term_group,source,text,user_created_at,user_location,ibm_watson_sentiment,ibm_watson_sentiment_label
8812,2021-10-21 04:29:42,0,3052,,56276239,1451042989489405952,,pt,Rafael,0,srgoes,star+,star+,Twitter for iPhone,"Simmmm, é! Corre lá no Star Plus os 10 eps ja estão disponíveis https://t.co/7kpDs04gff",2009-07-13 03:35:42+00:00,São Paulo,0.860182,positive
8813,2021-10-21 04:28:52,0,997,,1144295918109433856,1451042781565231104,Snaihtnirocccc,pt,Rodrigo🔴⚪⚫🇧🇷🥇,0,Rodrigo_S_P_F_C,star+,star+,Twitter for Android,"@Snaihtnirocccc ADM FÃ DE STAR WARS=FODA
ADM COM POSTER DO KYLO REN=DECEPCIONANTE",2019-06-27 17:26:21+00:00,"São Paulo, Brasil",-0.529389,negative
8814,2021-10-21 03:53:31,1,86,,842125232756383748,1451033885916151808,,pt,nosidamn 3.0+1.0,0,nosidaamn,star+,star+,Twitter Web App,estão me fazendo ligar pra star wars de novo https://t.co/yc0ySsBI6p,2017-03-15 21:27:56+00:00,"São Paulo, Brasil",0.39046,positive
8815,2021-10-21 03:39:08,12,55870,,14500217,1451030262536708096,,pt,CinePOP,1,cinepop,star+,star+,cinepop,'American Horror Stories': Série derivada já está disponível no Star+! - https://t.co/Ibl4B7zRzn https://t.co/Oobq0IQCzP,2008-04-23 20:21:53+00:00,São Paulo,0.460881,positive
8816,2021-10-21 03:24:31,3,245,,1132709280526815233,1451026586803834880,,pt,🤴🏻O Príncipe mais fofo da Disney: O Rapha🧜🏻‍♂️,0,OBeijoDoRapha,star+,star+,Twitter for Android,"Atendente: ""Qual o brinquedo, moço?""

*entrega a tabela do Star Wars*

Eu: Eu quero a ARIEL das Princesas Disney. =) https://t.co/1RAswWnrWR",2019-05-26 18:05:11+00:00,"São Paulo, Brasil",0.0,neutral
8817,2021-10-21 03:17:28,3,145,,1512189595,1451024812940333056,,pt,Agostino Pasta,0,AgostinoPasta,star+,star+,Twitter for Android,"Isto é o Inferno, e fora dele não estou!
Pois pensas que eu, que vi de Deus a face, 
E os eternos prazer’s do Céu p… https://t.co/XeJW3gnomW",2013-06-13 02:13:50+00:00,São Caetano do Sul,-0.465376,negative
8818,2021-10-21 03:17:20,1,2989,,1408755708103888900,1451024780065480704,umurobin,pt,May 💜,0,violletmay,star+,star+,Twitter for Android,@umurobin Oque é a King Star perto desse seu coxão ae,2021-06-26 11:55:21+00:00,"São Paulo, Brasil",-0.341285,negative
8819,2021-10-21 03:16:47,0,155,,818319697980620801,1451024639472373760,trezegito,pt,joão victor da maria,0,freitasjvictor2,star+,star+,Twitter for Android,"@trezegito @WillsmithNBA_br Mas é, não aguenta tranco de armadores, chora por não ir ao all star... O cara é soft",2017-01-09 04:53:14+00:00,"São Paulo, Brasil",-0.891436,negative
8820,2021-10-21 03:11:20,0,13,,18660507,1451023266588631040,nbanaespn,pt,bozzola,0,bozzola,star+,star+,Twitter for Android,@nbanaespn Assinar Star+ e ter intervalo com imagem estática é ser tratado como idiota! Chato pra caramba!! É melho… https://t.co/NrjCHpDkWY,2009-01-06 03:40:16+00:00,São Paulo ,-0.737479,negative
8821,2021-10-21 03:08:25,0,57,,218277246,1451022536213504000,TriploF,pt,Alexandre Souza,0,alexandernin84,star+,star+,Twitter for Android,@TriploF Eu gosto do star Plus mas a Disney tem msm que ficar atenta ao combo o disney Plus é um cemitério de conteúdo novo. Aí é soda,2010-11-21 22:22:56+00:00,"Guarulhos, Brasil",0.0,neutral
8822,2021-10-21 03:07:34,0,140,"{'coordinates': [-23.590264, -46.673559], 'type': 'Point'}",66410762,1451022321939095552,,pt,Gabriel P Gaino,0,gabegaino,star+,star+,Foursquare,"I'm at Rede D’or São Luiz - Vila Nova STAR in São Paulo, SP https://t.co/t8CaKnlUPM",2009-08-17 17:00:21+00:00,"ÜT: -23.545924,-46.656589",0.712007,positive
8823,2021-10-21 02:55:07,4,68509,,358266520,1451019186612981760,,pt,Séries em Cena,1,seriesemcena,star+,star+,Postcron App,"Family Guy: de música ao vivo até a aparição de uma estrela de Star Wars, conheça alguns detalhes interessantes da… https://t.co/Vx4zdgD1HT",2011-08-19 17:04:40+00:00,São Paulo,0.0,neutral
8824,2021-10-21 02:55:01,1,1423,,58911376,1451019163129061376,,pt,Diego Souza Carlos,0,diegaossc,star+,star+,Twitter for Android,O Star+ bem que podia liberar todos os episódios de Chucky que já saíram nos EUA. Disseram que a exibição será sema… https://t.co/W9DqfEpUtj,2009-07-21 20:31:43+00:00,"São Paulo, Brasil",-0.525981,negative
8825,2021-10-21 02:54:48,47,2176,,1045388879552024577,1451019105721520128,,pt,Matheus Amaral,2,cinestera,star+,star+,Twitter for iPhone,"Ultimamente minhas noites estão sendo resumidas a ‘B Positive’, ‘9-1-1: Lone Star’ e a S08 de ‘Mom’!

Oq vocês assi… https://t.co/NcZAo1brsD",2018-09-27 19:05:06+00:00,"São Paulo, Brasil",-0.240844,negative
8826,2021-10-21 02:45:09,0,88,,963893835863592961,1451016680541462528,,pt,Comunisthay,0,tagtthayna,star+,star+,Twitter for iPhone,tenho pra mim que o all star foi feito pra comer seu pé em carne viva primeiro p depois ficar confortável,2018-02-14 21:52:53+00:00,"São Paulo, Brasil",0.456671,positive
8827,2021-10-21 02:36:44,1,2176,,1045388879552024577,1451014559981096960,brlockeandkey,pt,Matheus Amaral,0,cinestera,star+,star+,Twitter for Mac,"@brlockeandkey Acho que só vai chegar 1 temporada hahaha, a S02 deve demorar pra chegar hahah - Star+ sempre sendo um cocozinho hahaha",2018-09-27 19:05:06+00:00,"São Paulo, Brasil",0.666148,positive
8828,2021-10-21 02:32:11,1,1957,,1334666132716974092,1451013415237980160,cinestera,pt,PORTAL LOCK3 & K3Y BRASIL,0,brlockeandkey,star+,star+,Twitter for Android,"@cinestera É muito boa! Preciso ver a 2ª temporada, mas vou esperar chegar no Star + pra dar audiência!",2020-12-04 01:09:49+00:00,"São Paulo, Brasil",0.889527,positive
8829,2021-10-21 02:27:35,0,148,,1093554700279050241,1451012259979870208,BastidorDoCaio,pt,Ursal Sino Carinhosa,0,CarinhosaUrsal,star+,star+,Twitter for iPhone,"@BastidorDoCaio No meu caso: Home Office, Star+, despesa na bomboniere… 130 kg 🤦🏻.",2019-02-07 16:58:52+00:00,"São Paulo, Brasil",-0.606105,negative
8830,2021-10-21 02:03:42,1,5712,,785518104185012224,1451006248602771456,obriensgmz,pt,paulo,0,maddoxliterario,star+,star+,Twitter for iPhone,@obriensgmz amiga na vdd o personagem eh inspirado no adam driver lkkkk o livro eh uma fanfic de kylo ren e rey de… https://t.co/DskVKGkYu8,2016-10-10 16:31:25+00:00,"São Paulo, SP",0.900426,positive
8831,2021-10-21 02:02:12,21,55870,,14500217,1451005869332869120,,pt,CinePOP,1,cinepop,star+,star+,cinepop,"Após declarações polêmicas ANTIVACINA e demissão de 'Star Wars', Gina Carano tem seu último filme CANCELADO! -… https://t.co/oUm7RJlVFM",2008-04-23 20:21:53+00:00,São Paulo,-0.448328,negative
8832,2021-10-21 01:57:08,0,937,,393656861,1451004594339864576,ivescoronel,pt,Isabela⁷⁷ 🇾🇪🐝,0,_issabelha,star+,star+,Twitter for Android,"@ivescoronel Coroi Ives, vc curtindo o universo star wars ♥️

Eu chorei de soluçar, série bunita, série bem feita!",2011-10-18 21:36:19+00:00,São Paulo/SP,0.98614,positive
8833,2021-10-21 01:35:28,0,819,,1514703224,1450999141442760704,,pt,DERICKÃO,0,Derickpalestra,star+,star+,Twitter Web App,Só pelo drip do cabelo já merece all star https://t.co/kJ1gInXkm0,2013-06-13 23:08:27+00:00,"São Paulo, Brasil",0.744234,positive
8834,2021-10-21 01:29:53,0,299,,1064328296257724416,1450997738435383296,martinmemo_,pt,"Eu, Zoey Mc✨",0,realzoeymc,star+,star+,Twitter Web App,@martinmemo_ Star Wars é Dahora pra caramba❤️ e eu que descobri há pouco tempo que a Galera fã de Harry Potter não… https://t.co/UQ5MVKG2si,2018-11-19 01:23:34+00:00,"São Paulo, Brasil",0.839553,positive
8835,2021-10-21 01:25:26,2,2011,,2678300664,1450996617759318016,,pt,Guarulhos em Rede,0,GuarulhosEmRede,star+,star+,TweetDeck,"Já disponível

https://t.co/MiYskLB5zU",2014-07-25 01:09:21+00:00,"Guarulhos, São Paulo",0.670503,positive
8836,2021-10-21 01:25:19,0,74,,1123006984813518850,1450996586243317760,,pt,Nerdlicious,0,NerdliciousBR,star+,star+,TweetDeck,"Já disponível

https://t.co/UoKhyCSFbI",2019-04-29 23:31:44+00:00,"Guarulhos, Brasil",0.670503,positive
8837,2021-10-21 01:03:53,2,3,,1269475574310895623,1450991193253363712,LucasSevero1212,pt,ILuannfds,0,iluannfds,star+,star+,Twitter for Android,"@LucasSevero1212 @lucasfeliski27 @Revilzin @mako_paes lego Batman 1 
lego star Wars l e ll
lego Marvel super heroes… https://t.co/HKyMIP7068",2020-06-07 03:46:13+00:00,"São Paulo, Brasil",0.600693,positive
8838,2021-10-21 00:50:16,0,174,,576590065,1450987767731826688,haufmoon,pt,luiz inácio loona da silva,0,haufmoon,star+,star+,Twitter for iPhone,alguns aki controversos por exemplo não faço muita questão de star wars raras vezes tenho saco pra jogo de tabuleir… https://t.co/8iaidbNP5Z,2012-05-10 21:28:28+00:00,"São Paulo, Brasil",-0.885943,negative
8839,2021-10-21 00:28:47,6,326,,29733747,1450982362771243008,,pt,thiv roy,0,thiago____froes,star+,star+,Twitter for iPhone,esse all star tratorado é uma aberração daqui a um ano cês vão tudo ter vergonha tipo aqueles tênis de salto do começo da década passada,2009-04-08 15:01:22+00:00,"Sao Paulo, Brazil",-0.739351,negative
8840,2021-10-21 00:25:39,0,747,,27709557,1450981571620753408,,pt,Lolanda,0,ysreis,star+,star+,Twitter for Android,"Eu amo biólogos, cara

Indubitavelmente, eles AMAM AS COISINHAS VIVAS DO MUNDO

Tô ouvindo aqui um contar sobre os… https://t.co/YlDmTEzLQM",2009-03-30 19:33:24+00:00,"São Paulo, Brasil",0.991297,positive
8841,2021-10-21 00:14:12,0,352,,974379313582747648,1450978691702566912,,pt,Thiago Peres,0,thiaggoperes,star+,star+,Twitter for iPhone,Toda vez q ouço all star imagino q na real o Nando reis amava pra caraleo a Cássia mas por motivos óbvios ele não p… https://t.co/9nyIVixF2I,2018-03-15 20:18:26+00:00,"São Paulo, Brasil",-0.425523,negative
8842,2021-10-21 00:13:38,3,176,,837498426938036224,1450978547980513280,,pt,Bruce Torres,0,BruceTorresQED,star+,star+,Twitter for Android,Disney com Star Wars gastou milhões rejuvenescendo atores e o diabo a 4. A Televisa tacou uma trança na Victoria Ru… https://t.co/BtijFUXB63,2017-03-03 03:02:39+00:00,"São Paulo, Brasil",-0.552235,negative
8843,2021-10-21 00:11:25,2,2890,,2752380106,1450977992688144384,,pt,QN,1,4onerd,star+,star+,WordPress.com,Angel spin-off de Buffy: A Caça-Vampiros chega ao Star+ https://t.co/dWrGe1NLw1,2014-08-27 08:02:01+00:00,"Sao Paulo, Brazil",0.0,neutral
8844,2021-10-20 23:57:16,1,635,,1114252612197597184,1450974431707340800,zhorasdomain,pt,hay,0,namdusan,star+,star+,Twitter for Android,@zhorasdomain PQP e vc n gosta de star wars? chocante,2019-04-05 19:44:59+00:00,são paulo,-0.919649,negative
8845,2021-10-20 23:55:57,0,307,,2968840071,1450974097438121984,,pt,bonk do charizard,0,juzinhagameplay,star+,star+,Twitter Web App,entrei na virus vi 3 all star que eu compraria sem pestanejar,2015-01-09 00:23:23+00:00,"Sao Paulo, Brazil",-0.483843,negative
8846,2021-10-20 23:48:16,1,209,,3243652341,1450972163176026112,,pt,𝖗𝖆𝖋𝖆𝖊𝖑𝖆,0,star_inx,star+,star+,Twitter for Android,hoje eu já chorei 7x por sete motivos diferentes,2015-05-09 17:10:54+00:00,"São Paulo, Brasil",0.556284,positive
8847,2021-10-20 23:47:37,4,134,,844984164118089728,1450971999799582720,,pt,tonhao! +🧛🏿💋 (1-1),0,o_tonhaum,star+,star+,Twitter for iPhone,Lamelo vai ser All Star nessa temporada!! 🕺🏽🛸,2017-03-23 18:48:18+00:00,"São Paulo, Brazil",0.560098,positive
8848,2021-10-20 23:47:05,1,216,,3103322789,1450971866571722752,thaispupato_,pt,jedi disfarçada,0,thaispupato_,star+,star+,Twitter for Android,"Todos esses tweets, para falar da trilha sonora. É difícil falar de Star Wars sem falar da música de John WIlliams.… https://t.co/7vpkgqraVl",2015-03-22 01:39:09+00:00,"São Paulo, Brasil",-0.74342,negative
8849,2021-10-20 23:47:01,1,216,,3103322789,1450971851048603648,thaispupato_,pt,jedi disfarçada,0,thaispupato_,star+,star+,Twitter for Android,"Enfim, Clone Wars tem um encerramento inacreditável, de fazer qualquer fã tremer. Chorei horrores. Segui então para… https://t.co/Zb0TuOE98U",2015-03-22 01:39:09+00:00,"São Paulo, Brasil",-0.397001,negative
8850,2021-10-20 23:46:59,1,216,,3103322789,1450971841170903040,thaispupato_,pt,jedi disfarçada,0,thaispupato_,star+,star+,Twitter for Android,"Assisti as 7 temporadas este ano. Me empolguei, ri, me emocionei. A série me recuperou todo o amor guardado por Sta… https://t.co/4T2FySyGiW",2015-03-22 01:39:09+00:00,"São Paulo, Brasil",0.997983,positive
8851,2021-10-20 23:46:58,1,216,,3103322789,1450971836150341632,thaispupato_,pt,jedi disfarçada,0,thaispupato_,star+,star+,Twitter for Android,"Depois do pesadelo que foi o episódio 9, fiquei muito desgostosa da saga como um todo. A decepção foi tanta que pre… https://t.co/CLqZGd2XxL",2015-03-22 01:39:09+00:00,"São Paulo, Brasil",-0.956445,negative
8852,2021-10-20 23:46:57,1,216,,3103322789,1450971833944182784,,pt,jedi disfarçada,0,thaispupato_,star+,star+,Twitter for Android,"Seguinte, sendo o twitter esse lugar que basicamente uso pra pensar alto e colocar certas coisas pra fora e compart… https://t.co/KJPzpiSY0g",2015-03-22 01:39:09+00:00,"São Paulo, Brasil",-0.661056,negative
8853,2021-10-20 23:46:41,4,150,,1036439925401563142,1450971766193541120,,pt,livinha,0,livryffer,star+,star+,Twitter for iPhone,como convencer minha mãe de assinar star+ sendo que eu só quero ver ahs,2018-09-03 02:25:09+00:00,"São Paulo, Brasil",-0.88597,negative
8854,2021-10-20 23:43:47,0,194,,1036920429221474304,1450971038129573888,,pt,👾 Isabela | STREAM SCATTERED,0,batjureg,star+,star+,Twitter Web App,Muito que bem esperando a abrirem a transmissão no star+,2018-09-04 10:14:30+00:00,"São Paulo, Brasil",0.397559,positive
8855,2021-10-20 23:43:17,1,131,,235743990,1450970911314690048,opgalactico,pt,Bruno zarchutz,0,zarchutz,star+,star+,Twitter for Android,@opgalactico O snoop dog realizando o sonho de todo fã de star Wars na nossa cara.,2011-01-09 00:19:34+00:00,"São Paulo, Brasil",0.0,neutral
8856,2021-10-20 23:38:36,7,68509,,358266520,1450969732438536192,,pt,Séries em Cena,1,seriesemcena,star+,star+,Twitter Web App,Solar Opposites; a nova série animada dos mesmos criadores de Ricky e Morty já está disponível no Star+ e trouxemos… https://t.co/1ljwVs9oPW,2011-08-19 17:04:40+00:00,São Paulo,0.943757,positive
8857,2021-10-20 23:34:52,0,209,,3243652341,1450968791861633024,,pt,𝖗𝖆𝖋𝖆𝖊𝖑𝖆,0,star_inx,star+,star+,Twitter for Android,tem um menino na minha sala com o microfone aberto tocando piano!!! ❤️,2015-05-09 17:10:54+00:00,"São Paulo, Brasil",0.980472,positive
8858,2021-10-20 23:23:39,61,17972,,1387180389219946497,1450965970940485632,,pt,Batatinha Geek,3,BatatinhaGeek,star+,star+,Twitter for Android,Snoop Dogg como Mandalorian em 'Big Subwoofer' o clipe contém várias referências ao universo de Star Wars https://t.co/OAzd5gBoHI,2021-04-27 23:03:00+00:00,São Paulo,0.0,neutral
8859,2021-10-20 23:20:06,0,127,,57742808,1450965077255933952,,pt,Dave D #HoraDeJairEmbora.,0,DaveDornelles,star+,star+,"TV Time, TV show tracker",Acabei de assistir ao episódio S02 | E10 de Star Trek: Lower Decks! #startreklowerdecks  https://t.co/KauPWs9GqF… https://t.co/biZbf59ZJe,2009-07-17 20:08:42+00:00,"São Paulo, Brasil",0.815516,positive
8860,2021-10-20 23:18:52,0,2484,,366752524,1450964764373422080,,pt,Maju 🔥,0,breakingthatbad,star+,star+,Twitter Web App,pq n ta passando no star play???????????,2011-09-02 19:14:01+00:00,"Santo André, Brasil",-0.731468,negative
8861,2021-10-20 23:02:25,0,59,,1526346175,1450960627783118848,pqchorasbibs,pt,.yasminzinha.,0,marestoni_,star+,star+,Twitter for Android,"@pqchorasbibs Me empresta sua senha pra eu assistiiiir. Te dou minha senha do Disney, Disney Star, HBO, Prime, só escolher kkkkkkk",2013-06-18 00:54:45+00:00,"São Paulo, Brasil",0.0,neutral
8862,2021-10-20 22:57:57,1,1184,,363388015,1450959503768309760,bchartsnet,pt,R.,0,RehCanceriano,star+,star+,Twitter Web App,@bchartsnet Ela tem muito Star quality,2011-08-28 00:46:02+00:00,"são paulo, brasil",0.452525,positive
8863,2021-10-20 22:56:39,0,374,,1949523487,1450959173433413632,,pt,𝓗𝓮𝓷𝓻𝓲𝓺𝓾𝓮 𝓕𝓮𝓻𝓷𝓪𝓷𝓭𝓮𝓼,0,henriquefs10,star+,star+,Twitter for Android,A star+ também 🤣,2013-10-09 15:20:05+00:00,"São Paulo, Brasil",0.636601,positive
8864,2021-10-20 22:50:43,1,63,,1256769596415238144,1450957681775218688,code4Dan,pt,20comer70correr,0,OtakuPervertid7,star+,star+,Twitter for Android,@code4Dan Só pra mim que esse personagem roxo do lado do gigante parece o stand do jotaro Star Platinum kkkkkk tô u… https://t.co/VRHKzDHpRr,2020-05-03 02:16:51+00:00,"São Paulo, Brasil",0.615615,positive
8865,2021-10-20 22:49:36,0,10,,1225619054557368320,1450957398747779072,,pt,d paula | 🧠,0,dp_lu1z,star+,star+,Twitter for Android,"quando a pessoa fala q eu sou bonita quando eu to d cabelo preso, all star e agredindo a lei maria da moda 🤨",2020-02-07 03:15:43+00:00,"São Paulo, Brasil",-0.620564,negative
8866,2021-10-20 22:47:31,0,375,,4784834822,1450956876590555136,,pt,blair waldorf,0,dardiss09,star+,star+,Twitter for iPhone,queris star com pessoal na toca 😔,2016-01-19 17:32:21+00:00,"São Paulo, Brasil",-0.449364,negative
8867,2021-10-20 22:44:57,0,374,,28838330,1450956230835441664,,pt,Marcel Plasse,0,p1a55e,star+,star+,Twitter Web App,Insânia: Star+ revela teaser e data de sua primeira série original brasileira https://t.co/tGH05WYBZ5,2009-04-04 18:01:03+00:00,São Paulo - BR,0.0,neutral
8868,2021-10-20 22:38:43,1,335,,3076167311,1450954661704388608,Ieafar,pt,mirandinha,0,Ieafar,star+,star+,TweetDeck,"""...Star Wars Samba é literalmente o tema de Star Wars revisitado como tema de escola de samba."" frases q alguém diria após usar oxi",2015-03-07 00:17:22+00:00,"Sao Paulo, Brazil",0.0,neutral
8869,2021-10-20 22:16:19,2,206,,1253598313833783296,1450949023431643136,Allana_es,pt,ge,0,__aniceto__,star+,star+,Twitter for Android,@Allana_es brancos voltem a usar vans e all star!!,2020-04-24 08:15:10+00:00,"guarulhos,sp",0.0,neutral
8870,2021-10-20 22:06:55,0,204,,40307181,1450946659207168000,lucasmaciel,pt,Renanzando,0,renan_fraga,star+,star+,Twitter for Android,@lucasmaciel Posso star os PRINTS sua imunda? Suja hahaha,2009-05-15 19:01:14+00:00,Sao Paulo,-0.819809,negative
8871,2021-10-20 21:58:39,5,1442,,901651996779974657,1450944578169839616,samiraclose,pt,Rick #FakingLove,0,RicckMock,star+,star+,Twitter for Android,@samiraclose Sami aqui no Brasil vai lançar dia 27 pelo Star+ https://t.co/aPRWaxIpsr,2017-08-27 03:46:02+00:00,"São Paulo, Brasil",0.815762,positive
8872,2021-10-20 21:48:25,0,374,,28838330,1450942001730494464,,pt,Marcel Plasse,0,p1a55e,star+,star+,Twitter Web App,"""Hit-Monkey"" terá lançamento simultâneo no Brasil pela Star+ https://t.co/5wGka966dJ",2009-04-04 18:01:03+00:00,São Paulo - BR,0.0,neutral
8873,2021-10-20 21:41:08,455,25124,,1306989694845059073,1450940171046772736,,pt,Rodrigo Campos,3,roderix1966,star+,star+,Twitter for iPhone,Vcs ficam com quiaca de day trade star animador de auditório star wars. Se fizessem idéia do que tem de gente que m… https://t.co/bnAyboVUq4,2020-09-18 16:13:36+00:00,"Sao Paulo, Brazil",-0.55938,negative
8874,2021-10-20 21:28:23,1,3386,,1217312957534756864,1450936963071086592,lleomxssi,pt,Celtics Br (0-3),0,CelticsBrr,star+,star+,Twitter for iPhone,@lleomxssi Eu consegui pelo nível do mercado livre 25 no Star + e Disney,2020-01-15 05:10:07+00:00,São Paulo  ,0.738184,positive
8875,2021-10-20 21:24:57,10,3386,,1217312957534756864,1450936096146313216,,pt,Celtics Br (0-3),1,CelticsBrr,star+,star+,Twitter for iPhone,hoje o Celtics e outros jogos da NBA vão ser transmitidos no Star+ pra quem gosta de assistir vários jogos vale a p… https://t.co/FExqETbWos,2020-01-15 05:10:07+00:00,São Paulo  ,0.644796,positive
8876,2021-10-20 21:19:15,550,29947,,64714683,1450934664227692544,,pt,Marie Declercq,30,vieneinpace,star+,star+,Twitter for Android,a Kourtney Kardashian realmente está realizando o sonho de toda garota gordinha e usuária de All Star que foi adole… https://t.co/Mm6Sxr0OqN,2009-08-11 13:36:13+00:00,São Paulo,0.651903,positive
8877,2021-10-20 21:17:03,0,238,,1436390447644020761,1450934111942631424,,pt,TheBrotherhoodBR 🇧🇷 (0-2),0,Brotherhood__BR,star+,star+,Twitter for Android,"HOJE TEM SUNS 🏀🏀🏀

O Suns joga hoje às 23:00 Contra o Nuggets em casa no Arizona.

Hoje teremos a estréia do nosso… https://t.co/HZoZQRzr6c",2021-09-10 18:05:54+00:00,"São Paulo, Brasil",-0.485969,negative
8878,2021-10-20 21:13:51,0,20,,1061610474473693184,1450933305981952000,samiraclose,pt,mano que isso,0,shooter_abyss,star+,star+,Twitter Web App,@samiraclose semana que vem estreia no Star+,2018-11-11 13:23:55+00:00,"São Paulo, Brasil",0.765282,positive
8879,2021-10-20 20:58:24,0,345,,24967587,1450929416717152256,akccm,pt,Bruno Vialli,0,viallib,star+,star+,Twitter for iPhone,"@akccm @oveerprotected Essa é a mansão atual do Jeffree Star, que tudo, tomara msm",2009-03-17 22:16:42+00:00,São Paulo - Brazil,0.753006,positive
8880,2021-10-20 20:49:47,20,301,,169735732,1450927246617743360,samiraclose,pt,Cleyton,0,clescarv,star+,star+,Twitter Web App,"@samiraclose no brasil oficialmente dia 27 no star+
piratão já deve ter por aí pelos telegram e torrent da vida",2010-07-23 01:38:23+00:00,São Paulo - Brasil,0.821282,positive
8881,2021-10-20 20:43:00,1,324,,1174056074040791042,1450925542560129024,,pt,D.vinha,0,mechasadva,star+,star+,Twitter Web App,"ela fica linda com esse vestidinho preto 
com esse tênis all star e essa platinada no cabelo
as coisas que ela gost… https://t.co/xjukpQZdir",2019-09-17 20:22:45+00:00,"Sao Paulo, Brazil",0.954416,positive
8882,2021-10-20 20:36:28,3,24,,1253492454814334978,1450923896400662528,,pt,𝓂 💨,0,fadonaosensato,star+,star+,Twitter for iPhone,se alguém puder me emprestar o login do globoplay pra assistir verdades secretas 2 eu agradeço e se quiser ofereço… https://t.co/ieQQXORrYu,2020-04-24 01:16:44+00:00,"São Paulo, Brasil",0.914364,positive
8883,2021-10-20 20:25:42,1,12,,1326326649743433729,1450921186356043776,,pt,Tássia Menezes,0,tassiamenezes,star+,star+,Twitter Web App,por que não tem all star de velcro para adultos??? 😭,2020-11-11 00:51:41+00:00,"São Paulo, Brasil",-0.607285,negative
8884,2021-10-20 20:21:57,2,33236,,1128664482052493312,1450920244059459584,leunarrdo,pt,M4THEUS,0,castanheiramat,star+,star+,Twitter Web App,@leunarrdo num era a casa do jeffree star? chocado,2019-05-15 14:12:36+00:00,"São Paulo, SP",-0.805462,negative
8885,2021-10-20 20:09:56,0,16691,,3244286794,1450917219882438656,,pt,Loba Peludinha+18,0,LobaSelvagem7,star+,star+,Twitter for Android,"Todo mundo tá compartilhando, então vou compartilhar também: Celular, drone, webcam e muito mais a partir de R$ 1,0… https://t.co/GVnIAv412U",2015-05-10 00:40:09+00:00,"São Paulo, Brasil",0.851147,positive
8886,2021-10-20 20:06:23,0,240,,350475262,1450916325119963136,HBOMaxBR,pt,força jovem,0,Jefaodamassa,star+,star+,Twitter for Android,"@HBOMaxBR pq não dá pra ver jogos da Champions pelo PS4?
Sendo q pela Star+ consigo ver jogos ao vivo de boas",2011-08-07 20:54:14+00:00,"São Paulo, Brasil",-0.371705,negative
8887,2021-10-20 20:06:05,0,128,"{'coordinates': [-23.71109, -46.69988], 'type': 'Point'}",2585777970,1450916250603986944,,pt,Star Body Art(S2003),0,BodyartArt1,star+,star+,Instagram,"Segue...
By @luisbodeannihilator ....
@medinatattoosupplies @tattooweek 

Mais informações 11 94012-5915 em Star Bo… https://t.co/FAmiKiUaa1",2014-06-24 13:44:16+00:00,"Cidade Dutra, São Paulo",0.862416,positive
8888,2021-10-20 20:02:17,45,82283,,60932897,1450915293237325824,,pt,Ubiratan Leal,1,ubiraleal,star+,star+,Twitter for Android,"O segundo jogo começa às 21h. Se Astros x Red Sox ainda estiver rolando, entra ao vivo no Star+ e em andamento assi… https://t.co/wfd9qDP0me",2009-07-28 15:29:51+00:00,São Paulo,0.376137,positive
8889,2021-10-20 19:41:57,6,2024,,30966760,1450910177688002560,oveerprotected,pt,Dióginis,0,dioginis,star+,star+,Twitter Web App,"@oveerprotected eita, acho que é a mansão do Jeffree Star?",2009-04-13 21:35:50+00:00,"São Paulo, Brasil",0.0,neutral
8890,2021-10-20 19:40:49,0,264,,859810198147518465,1450909891225395200,,pt,L. Bueno,0,Inoji_Aznable,star+,star+,Twitter for Android,"Dark Forces, Mandalorian e Visions: The Village Bride as unidas mídias de star Wars existentes o resto é invenção do mundo capitalista",2017-05-03 16:41:40+00:00,"Santo André, Brasil",0.0,neutral
8891,2021-10-20 19:31:09,0,1673,,52721293,1450907459812421632,,pt,Jone Santos,0,jluiz1981,star+,star+,TweetDeck,"Será que Star Trek Prodigy estará no @paramountplusbr?

No lançamento eu duvido... mas não custa sonhar",2009-07-01 13:14:00+00:00,São Paulo/ Brasil,0.427558,positive
8892,2021-10-20 19:30:03,0,373,,1304080930873716737,1450907180710998016,_leticiastefany,pt,bi de biscaite🏳️‍🌈,0,x4crvlho,star+,star+,Twitter for iPhone,@_leticiastefany @brunarezes_ carai 20 conto em um all star??,2020-09-10 15:35:09+00:00,"São Paulo, Brasil",0.582224,positive
8893,2021-10-20 19:24:26,9,56599,,80283747,1450905767729672192,,pt,Luiz Carlos Largo,1,LARGOESPN,star+,star+,Twitter for Android,"Já tem planos para o final de semana?
O Star+ também tem muito esporte ao vivo, e você vai poder ver no domingo, di… https://t.co/OaT3ZS6O95",2009-10-06 12:00:46+00:00,São Paulo - Brasil,0.846334,positive
8894,2021-10-20 19:21:37,14,56599,,80283747,1450905058107928576,,pt,Luiz Carlos Largo,2,LARGOESPN,star+,star+,Twitter for Android,"Já tem planos para o final de semana?
Desmarca tudo porque dias 22, 23 e 24 de outubro chega o Star+ Acesso Livre,… https://t.co/B22NMJkuYX",2009-10-06 12:00:46+00:00,São Paulo - Brasil,0.561644,positive
